epiweek,region,wili
200504,nat,3.5501057577356
200505,nat,4.585912870856
200506,nat,5.0580864971282
200507,nat,5.4415070329252
200508,nat,4.4729038155045
200509,nat,3.6752002060937
200510,nat,3.3352997556069
200511,nat,2.7622395742753
200512,nat,2.4684439977295
200513,nat,2.0008073447269
200514,nat,1.5431895228424
200515,nat,1.5019508662105
200516,nat,1.2291781100798
200517,nat,1.218539005163
200518,nat,1.1583151964558
200519,nat,1.2490007440225
200520,nat,1.1688783405169
200521,nat,1.0788784184883
200522,nat,1.2305933919533
200523,nat,1.1474748834617
200524,nat,1.0025428482283
200525,nat,0.95756914101912
200526,nat,0.89483747641119
200527,nat,0.79820521502995
200528,nat,0.75781248186
200529,nat,0.82596337839018
200530,nat,0.74492697915824
200531,nat,0.78704922465451
200532,nat,0.68472376963108
200533,nat,0.74736092161615
200534,nat,0.6739744591204
200535,nat,0.8696616010736
200536,nat,0.89952896376733
200537,nat,0.85463462900034
200538,nat,1.0112264446924
200539,nat,0.97780846657454
200540,nat,1.1777765252336
200541,nat,1.2194660302802
200542,nat,1.3068974606422
200543,nat,1.3393090400539
200544,nat,1.5837413941866
200545,nat,1.4707227622406
200546,nat,1.6111954542992
200547,nat,1.8269940022622
200548,nat,1.7748161935361
200549,nat,1.9445068787353
200550,nat,2.3551151343334
200551,nat,3.1087751429591
200552,nat,3.2823761221879
200601,nat,2.6291398932357
200602,nat,2.2514950898881
200603,nat,2.3585765022482
200604,nat,2.4188141601206
200605,nat,2.5275220900857
200606,nat,2.6495375224143
200607,nat,3.1293532117466
200608,nat,3.124419405318
200609,nat,3.1309913073712
200610,nat,3.0826094162977
200611,nat,2.6443066630993
200612,nat,2.4229452745597
200613,nat,2.3114058093531
200614,nat,1.8638322832801
200615,nat,1.4494349908161
200616,nat,1.3022730556018
200617,nat,1.1345888705972
200618,nat,1.0625517577701
200619,nat,1.0342842321449
200620,nat,1.0179098756782
200621,nat,0.91815085157759
200622,nat,0.93099033597943
200623,nat,0.85729442408355
200624,nat,0.7862941262584
200625,nat,0.71942639504986
200626,nat,0.71886838009373
200627,nat,0.77480697048772
200628,nat,0.76598025410025
200629,nat,0.64280885413261
200630,nat,0.6220327694809
200631,nat,0.61632593966856
200632,nat,0.68569357156013
200633,nat,0.62269733818839
200634,nat,0.61181726185404
200635,nat,0.63883053986185
200636,nat,0.8066271703842
200637,nat,0.76244835571867
200638,nat,0.81340629973002
200639,nat,0.80793442062314
200640,nat,1.1538391267774
200641,nat,1.148188193611
200642,nat,1.2273599151757
200643,nat,1.2174439456118
200644,nat,1.3281320039838
200645,nat,1.477541090947
200646,nat,1.5339010935533
200647,nat,1.9126941380737
200648,nat,1.8379993169811
200649,nat,1.9537557710741
200650,nat,2.4040746772114
200651,nat,2.8745267683527
200652,nat,3.0259678641566
200701,nat,2.3781701478568
200702,nat,2.0923229313168
200703,nat,2.2939591519265
200704,nat,2.745009071987
200705,nat,3.0443396670209
200706,nat,3.4999868317227
200707,nat,3.5785096455241
200708,nat,3.2897860942211
200709,nat,2.8914916111076
200710,nat,2.6207475156325
200711,nat,2.5338710827526
200712,nat,2.0725126403741
200713,nat,1.8708437092868
200714,nat,1.4004214204326
200715,nat,1.4688737846764
200716,nat,1.1551366185672
200717,nat,1.0790126685771
200718,nat,0.98491950088042
200719,nat,1.0332476590855
200720,nat,0.92664948799146
200721,nat,0.92010040468954
200722,nat,0.95409406956787
200723,nat,0.76327799503303
200724,nat,0.81722002539738
200725,nat,0.76458608418472
200726,nat,0.79312705942513
200727,nat,0.66908951551511
200728,nat,0.62115041979359
200729,nat,0.60365901315016
200730,nat,0.6490584934535
200731,nat,0.56833836404329
200732,nat,0.65154601867733
200733,nat,0.65217570117683
200734,nat,0.80384851975541
200735,nat,0.7874582520304
200736,nat,0.94326269397948
200737,nat,0.94693187959652
200738,nat,0.98714558354886
200739,nat,1.0520647696246
200740,nat,0.99518376796629
200741,nat,1.2200304940225
200742,nat,1.2854782138923
200743,nat,1.3775048692841
200744,nat,1.467245346446
200745,nat,1.5584059016951
200746,nat,1.6195807387343
200747,nat,1.8112043167144
200748,nat,1.6186471043412
200749,nat,1.6212371343592
200750,nat,1.6735133232759
200751,nat,1.95095708188
200752,nat,2.5001883841423
200801,nat,2.4393875484528
200802,nat,2.2931912803177
200803,nat,2.6290660863699
200804,nat,3.9296562243659
200805,nat,4.9920160507068
200806,nat,5.7775955674872
200807,nat,5.9831754096185
200808,nat,5.6167675384743
200809,nat,4.5323400596796
200810,nat,3.8324862908535
200811,nat,3.2152181133439
200812,nat,2.6924464715394
200813,nat,2.0336558350368
200814,nat,1.652750482966
200815,nat,1.3112963642039
200816,nat,1.1651970811291
200817,nat,1.0203476336921
200818,nat,0.87760722755461
200819,nat,0.82510662566556
200820,nat,0.78731487511288
200821,nat,0.80543857269389
200822,nat,0.88606133187482
200823,nat,0.74374268309612
200824,nat,0.70684204486142
200825,nat,0.6559434819996
200826,nat,0.63349176705577
200827,nat,0.57183718069402
200828,nat,0.55827824085738
200829,nat,0.59789328191094
200830,nat,0.57722162422794
200831,nat,0.5969873654043
200832,nat,0.56465287318114
200833,nat,0.58568170259767
200834,nat,0.50398540297362
200835,nat,0.46813914385809
200836,nat,0.57645484913682
200837,nat,0.68136061537564
200838,nat,0.79476373941207
200839,nat,0.86811578540903
200840,nat,1.0682813652275
200841,nat,1.0075564086539
200842,nat,0.97939890644308
200843,nat,1.04942944896
200844,nat,1.1321824693797
200845,nat,1.1315608772525
200846,nat,1.1546931783133
200847,nat,1.2044804107594
200848,nat,1.3608132676646
200849,nat,1.3032190813496
200850,nat,1.302042278655
200851,nat,1.4510866803499
200852,nat,1.7992736765223
200853,nat,2.1213366332902
200901,nat,1.4713784037028
200902,nat,1.6155496111202
200903,nat,1.9533260258743
200904,nat,2.4290650404701
200905,nat,2.9668605329181
200906,nat,3.5735369761521
200907,nat,3.3665290066546
200908,nat,3.2961958483017
200909,nat,3.1722679758057
200910,nat,2.5804049945369
200911,nat,2.4292228557392
200912,nat,1.9902792920998
200913,nat,1.7242258435949
200914,nat,1.6035483943192
200915,nat,1.2841784961947
200916,nat,1.2932002307396
200917,nat,2.7401233122532
200918,nat,2.2239114512362
200919,nat,1.7665683894239
200920,nat,1.9217056724131
200921,nat,1.8611042568573
200922,nat,1.6842277314048
200923,nat,1.7393029285857
200924,nat,1.8300143108117
200925,nat,1.581280179284
200926,nat,1.4917246757064
200927,nat,1.3889950426263
200928,nat,1.3470205813575
200929,nat,1.1605644107871
200930,nat,1.2085007883485
200931,nat,1.1554412767142
200932,nat,1.1451788514328
200933,nat,1.4663961443228
200934,nat,2.3801716181174
200935,nat,3.4468130993167
200936,nat,4.0531487378487
200937,nat,4.2662086925568
200938,nat,4.2157940301022
200939,nat,4.8860979407229
200940,nat,6.069228866818
200941,nat,7.0946680285261
200942,nat,7.7151022975313
200943,nat,7.5513438119247
200944,nat,6.6711781891131
200945,nat,5.2063262875135
200946,nat,4.0447747987362
200947,nat,3.4972172842012
200948,nat,2.6902272913558
200949,nat,2.4711878447888
200950,nat,2.447727492688
200951,nat,2.6459384163203
200952,nat,2.6156703984032
201001,nat,1.907117604303
201002,nat,1.8673752996837
201003,nat,1.8807233063151
201004,nat,1.9690843323608
201005,nat,2.1138681106207
201006,nat,2.0969458312134
201007,nat,1.9029434564502
201008,nat,1.9695146227819
201009,nat,1.9233103671242
201010,nat,1.8965861648348
201011,nat,1.7518055505013
201012,nat,1.5263192226318
201013,nat,1.495719883629
201014,nat,1.2231302168461
201015,nat,1.17754240902
201016,nat,1.0911185141729
201017,nat,1.1195793708365
201018,nat,1.0816851195207
201019,nat,1.1249748267227
201020,nat,1.0619697897527
201021,nat,1.0890876693217
201022,nat,1.1776014201301
201023,nat,0.97493039518294
201024,nat,0.9871317801323
201025,nat,0.99599053755025
201026,nat,0.9047262723964
201027,nat,0.94192700784011
201028,nat,0.88041522945587
201029,nat,0.8426146618829
201030,nat,0.85838236525044
201031,nat,0.83383039484759
201032,nat,0.84743654281564
201033,nat,0.88827326926098
201034,nat,0.76537228790335
201035,nat,0.91858044292525
201036,nat,1.0143178718484
201037,nat,1.0123256123389
201038,nat,1.1180328172565
201039,nat,1.1180594218477
201040,nat,1.10939
201041,nat,1.24341
201042,nat,1.25726
201043,nat,1.25734
201044,nat,1.43414
201045,nat,1.51838
201046,nat,1.61617
201047,nat,1.84378
201048,nat,1.72535
201049,nat,1.87923
201050,nat,2.3371
201051,nat,3.03533
201052,nat,3.136
201101,nat,2.53336
201102,nat,2.91288
201103,nat,3.44497
201104,nat,4.16185
201105,nat,4.55159
201106,nat,4.46504
201107,nat,4.55124
201108,nat,4.0822
201109,nat,3.38812
201110,nat,2.99142
201111,nat,2.61542
201112,nat,2.09065
201113,nat,1.86146
201114,nat,1.61377
201115,nat,1.42199
201116,nat,1.3382
201117,nat,1.19995
201118,nat,1.14889
201119,nat,1.12194
201120,nat,1.06712
201121,nat,1.05058
201122,nat,1.15203
201123,nat,0.970975
201124,nat,0.894683
201125,nat,0.843568
201126,nat,0.815409
201127,nat,0.823052
201128,nat,0.674635
201129,nat,0.631883
201130,nat,0.641513
201131,nat,0.529813
201132,nat,0.644089
201133,nat,0.667718
201134,nat,0.705668
201135,nat,0.804155
201136,nat,0.907804
201137,nat,1.00555
201138,nat,1.03601
201139,nat,1.07583
201140,nat,1.16092
201141,nat,1.19785
201142,nat,1.27926
201143,nat,1.29194
201144,nat,1.42824
201145,nat,1.39803
201146,nat,1.45831
201147,nat,1.56548
201148,nat,1.34313
201149,nat,1.48139
201150,nat,1.63398
201151,nat,1.83126
201152,nat,2.10451
201201,nat,1.73625
201202,nat,1.55066
201203,nat,1.62891
201204,nat,1.76038
201205,nat,1.92728
201206,nat,1.91994
201207,nat,2.09951
201208,nat,2.23973
201209,nat,2.21921
201210,nat,2.16693
201211,nat,2.38913
201212,nat,1.96466
201213,nat,1.84229
201214,nat,1.68674
201215,nat,1.53136
201216,nat,1.37912
201217,nat,1.29515
201218,nat,1.39521
201219,nat,1.32522
201220,nat,1.23059
201221,nat,1.23028
201222,nat,1.26877
201223,nat,1.10782
201224,nat,1.09559
201225,nat,1.11031
201226,nat,1.10616
201227,nat,1.10816
201228,nat,0.999444
201229,nat,0.924199
201230,nat,0.949257
201231,nat,0.978903
201232,nat,0.925024
201233,nat,0.848456
201234,nat,1.04451
201235,nat,1.0986
201236,nat,1.22071
201237,nat,1.24976
201238,nat,1.22892
201239,nat,1.29393
201240,nat,1.23034
201241,nat,1.3278
201242,nat,1.33995
201243,nat,1.37842
201244,nat,1.50085
201245,nat,1.65163
201246,nat,1.76746
201247,nat,2.30609
201248,nat,2.16324
201249,nat,2.83038
201250,nat,3.43761
201251,nat,4.30554
201252,nat,6.06082
201301,nat,4.64931
201302,nat,4.32584
201303,nat,4.51113
201304,nat,4.2171
201305,nat,3.78956
201306,nat,3.29206
201307,nat,3.0197
201308,nat,2.71499
201309,nat,2.4845
201310,nat,2.57808
201311,nat,2.39237
201312,nat,2.06778
201313,nat,1.90281
201314,nat,1.65902
201315,nat,1.43006
201316,nat,1.27757
201317,nat,1.19009
201318,nat,1.09556
201319,nat,1.08589
201320,nat,1.07343
201321,nat,1.01677
201322,nat,1.04847
201323,nat,0.920349
201324,nat,0.920779
201325,nat,0.904333
201326,nat,0.83057
201327,nat,0.862837
201328,nat,0.732182
201329,nat,0.724558
201330,nat,0.740848
201331,nat,0.726037
201332,nat,0.755639
201333,nat,0.761847
201334,nat,0.779896
201335,nat,0.899138
201336,nat,0.999524
201337,nat,1.0558
201338,nat,1.0967
201339,nat,1.24709
201340,nat,1.15746
201341,nat,1.27184
201342,nat,1.31623
201343,nat,1.37444
201344,nat,1.46781
201345,nat,1.5834
201346,nat,1.60253
201347,nat,1.72344
201348,nat,2.11076
201349,nat,2.1708
201350,nat,2.36971
201351,nat,3.15997
201352,nat,4.59053
201401,nat,4.28195
201402,nat,3.56288
201403,nat,3.36378
201404,nat,3.39659
201405,nat,3.11922
201406,nat,2.83572
201407,nat,2.48484
201408,nat,2.2741
201409,nat,2.07244
201410,nat,1.98207
201411,nat,1.82441
201412,nat,1.82036
201413,nat,1.75391
201414,nat,1.74542
201415,nat,1.67236
201416,nat,1.51659
201417,nat,1.44778
201418,nat,1.29028
201419,nat,1.37388
201420,nat,1.34208
201421,nat,1.34563
201422,nat,1.21291
201423,nat,1.19291
201424,nat,1.14146
201425,nat,1.06503
201426,nat,1.12669
201427,nat,0.947353
201428,nat,0.944187
201429,nat,0.934822
201430,nat,0.81736
201431,nat,0.852792
201432,nat,0.746994
201433,nat,0.761098
201434,nat,0.767627
201435,nat,0.862176
201436,nat,0.984907
201437,nat,1.16287
201438,nat,1.22731
201439,nat,1.2071
201440,nat,1.16191
201441,nat,1.30905
201442,nat,1.37072
201443,nat,1.43373
201444,nat,1.42791
201445,nat,1.61605
201446,nat,1.65976
201447,nat,2.05459
201448,nat,2.53541
201449,nat,2.54253
201450,nat,3.60563
201451,nat,4.90976
201452,nat,5.98221
201453,nat,5.47421
201501,nat,4.21374
201502,nat,4.21022
201503,nat,4.25968
201504,nat,3.97761
201505,nat,3.63443
201506,nat,3.26527
201507,nat,2.93083
201508,nat,2.54474
201509,nat,2.47227
201510,nat,2.35665
201511,nat,2.17008
201512,nat,2.04297
201513,nat,1.954
201514,nat,1.72287
201515,nat,1.53694
201516,nat,1.38283
201517,nat,1.46265
201518,nat,1.38934
201519,nat,1.3468
201520,nat,1.25452
201521,nat,1.21636
201522,nat,1.16734
201523,nat,1.04654
201524,nat,0.943661
201525,nat,0.935046
201526,nat,0.934726
201527,nat,0.864118
201528,nat,0.806535
201529,nat,0.742747
201530,nat,0.737859
201531,nat,0.743224
201532,nat,0.805251
201533,nat,0.816943
201534,nat,0.814518
201535,nat,0.86067
201536,nat,0.886704
201537,nat,1.00845
201538,nat,1.06625
201539,nat,1.05995
201540,nat,1.22559
201541,nat,1.31066
201542,nat,1.3711
201543,nat,1.39171
201544,nat,1.43712
201545,nat,1.50165
201546,nat,1.59805
201547,nat,1.89668
201548,nat,1.67728
201549,nat,1.78296
201550,nat,1.87336
201551,nat,2.32148
201552,nat,2.40991
201601,nat,1.94328
201602,nat,1.99796
201603,nat,2.11829
201604,nat,2.25112
201605,nat,2.37116
201606,nat,2.80035
201607,nat,3.16475
201608,nat,3.15183
201609,nat,3.3321
201610,nat,3.56024
201611,nat,3.05479
201612,nat,2.76732
201613,nat,2.44161
201614,nat,2.03348
201615,nat,1.98593
201616,nat,1.91514
201617,nat,1.69968
201618,nat,1.57635
201619,nat,1.3935
201620,nat,1.29941
201621,nat,1.18379
201622,nat,1.13723
201623,nat,1.04118
201624,nat,0.971814
201625,nat,0.863306
201626,nat,0.833797
201627,nat,0.784516
201628,nat,0.734327
201629,nat,0.698845
201630,nat,0.723099
201631,nat,0.663501
201632,nat,0.69276
201633,nat,0.710029
201634,nat,0.834232
201635,nat,0.992621
201636,nat,1.01605
201637,nat,1.07169
201638,nat,1.10163
201639,nat,1.18841
201640,nat,1.19763
201641,nat,1.22887
201642,nat,1.26723
201643,nat,1.36226
201644,nat,1.48468
201645,nat,1.55838
201646,nat,1.64639
201647,nat,1.91196
201648,nat,1.81129
201649,nat,1.91669
201650,nat,2.20671
201651,nat,2.73096
201652,nat,3.36152
201701,nat,3.09232
201702,nat,3.07623
201703,nat,3.50708
201704,nat,3.79872
201705,nat,4.43601
201706,nat,5.06094
201707,nat,4.85988
201708,nat,4.57809
201709,nat,3.55555
201710,nat,3.50492
201711,nat,3.21406
201712,nat,3.09854
201713,nat,2.79765
201714,nat,2.38646
201715,nat,1.96699
201716,nat,1.73523
201717,nat,1.5635
201718,nat,1.4041
201719,nat,1.27729
201720,nat,1.28245
201721,nat,1.16625
201722,nat,1.10978
201723,nat,1.04434
201724,nat,0.905468
201725,nat,0.900782
201726,nat,0.860038
201727,nat,0.820026
201728,nat,0.753446
201729,nat,0.738318
201730,nat,0.734523
201731,nat,0.732728
201732,nat,0.689197
201733,nat,0.732364
201734,nat,0.913823
201735,nat,1.02456
201736,nat,1.11362
201737,nat,1.10992
201738,nat,1.1018
201739,nat,1.19721
201740,nat,1.27205
201741,nat,1.31814
201742,nat,1.34541
201743,nat,1.5162
201744,nat,1.73465
201745,nat,1.88068
199740,hhs1,0.49853478965969
199741,hhs1,0.64266874234822
199742,hhs1,2.8990795415028
199743,hhs1,4.8124983288047
199744,hhs1,1.3713579652199
199745,hhs1,0.92876550811111
199746,hhs1,0.63339060942311
199747,hhs1,0.81267104727572
199748,hhs1,1.2279667280005
199749,hhs1,1.7158832373542
199750,hhs1,1.2305257790995
199751,hhs1,1.2215445777788
199752,hhs1,1.0772109616821
199753,hhs1,3.2472587413551
199801,hhs1,3.2643667766913
199802,hhs1,2.1548593639387
199803,hhs1,4.1950733290547
199804,hhs1,4.2822616915114
199805,hhs1,5.0322832116702
199806,hhs1,3.6008733905908
199807,hhs1,3.2505627307524
199808,hhs1,1.3540055245556
199809,hhs1,0.66422604090615
199810,hhs1,0.45662378325673
199811,hhs1,0.23078099542538
199812,hhs1,0.17934843881459
199813,hhs1,0.17063930881567
199814,hhs1,0.12842327526404
199815,hhs1,0.057964672993676
199816,hhs1,0.079706387439821
199817,hhs1,0.089579847591415
199818,hhs1,0.16581421263583
199819,hhs1,0.060355927534563
199820,hhs1,0.027837290677299
199840,hhs1,0.7486731627475
199841,hhs1,0.58793630490201
199842,hhs1,0.75374143471424
199843,hhs1,0.32433647726997
199844,hhs1,0.619452656728
199845,hhs1,0.91633725653341
199846,hhs1,1.1776722655338
199847,hhs1,0.69476344931314
199848,hhs1,0.84616789883494
199849,hhs1,1.060109095631
199850,hhs1,1.0148315135102
199851,hhs1,1.8500782065299
199852,hhs1,4.4699715617787
199901,hhs1,2.913661841679
199902,hhs1,3.9419351487333
199903,hhs1,4.5186341842583
199904,hhs1,2.6487398904115
199905,hhs1,8.0970908184053
199906,hhs1,7.4774520629466
199907,hhs1,5.700270994618
199908,hhs1,4.6213661079478
199909,hhs1,4.9730287024162
199910,hhs1,2.2295226193707
199911,hhs1,1.191350224702
199912,hhs1,2.4733316834028
199913,hhs1,0.58182536299709
199914,hhs1,0.6392964077003
199915,hhs1,0.18740694101581
199916,hhs1,0.19133554338564
199917,hhs1,0.48608996651879
199918,hhs1,0.16611620899152
199919,hhs1,0.24654468448391
199920,hhs1,0.0055370724150887
199940,hhs1,0.38263435149386
199941,hhs1,0.53211646802786
199942,hhs1,0.27864054151166
199943,hhs1,0.3698201048624
199944,hhs1,0.73720733550953
199945,hhs1,0.59996011094728
199946,hhs1,0.57688508660103
199947,hhs1,0.90775867764398
199948,hhs1,1.1221058835103
199949,hhs1,1.3472328915577
199950,hhs1,1.7792364473649
199951,hhs1,2.7909427551231
199952,hhs1,3.7947823804109
200001,hhs1,4.7913300366659
200002,hhs1,4.8830886103613
200003,hhs1,2.5226060059979
200004,hhs1,1.9625705952239
200005,hhs1,1.4536852427773
200006,hhs1,1.0155614647007
200007,hhs1,0.92478694107319
200008,hhs1,0.74760317474985
200009,hhs1,0.47384014456664
200010,hhs1,0.22669012912552
200011,hhs1,0.43362796833536
200012,hhs1,0.3670040847856
200013,hhs1,0.20517136100913
200014,hhs1,0.24749751639598
200015,hhs1,0.18623409010078
200016,hhs1,0.19405359256596
200017,hhs1,0.12389552472951
200018,hhs1,0.11631549986358
200019,hhs1,0.085457395220941
200020,hhs1,0.053416679377652
200040,hhs1,0.49157164515978
200041,hhs1,0.51383677103236
200042,hhs1,0.45578109647934
200043,hhs1,0.33478339084984
200044,hhs1,0.36754402369058
200045,hhs1,0.5589436997097
200046,hhs1,0.58687993262715
200047,hhs1,0.77900297941066
200048,hhs1,0.73445971453606
200049,hhs1,1.7080953485718
